death_rate,incidence,median_income,population_2015,poverty_pct,median_age,private_insurance_pct,urban_rural,income_category
297.7346278,507.4,34271,23175,25.6,40.9,48.8,0,Low
188.4711415,487,54728,165012,15.5,36.4,70.6,1,Medium
261.2629835,457.3,27709,15693,33.7,40.8,47.1,0,Low
267.8852821,560.5,26048,31730,34.9,39.2,40.3,0,Low
245.7692578,505.2,40312,14241,18,40.6,57.7,0,Low
229.6402303,531.7,34678,60094,24.7,38.5,53.3,0,Low
311.2099079,524.8,32835,15745,25.9,40.3,54.3,0,Low
370.2606635,528.6,25473,6752,35,41.9,41.5,0,Low
336.1030716,558.3,27777,10711,33,42,46.5,0,Low
289.7547896,527.4,28574,23123,30.1,41.6,47,0,Low
285.0460459,492.5,30217,13682,34.4,40.8,49.1,0,Low
241.1805584,523.1,35368,24463,27.6,40.3,55.7,0,Low
322.0266209,578.6,42892,9316,14.1,45.9,67.4,0,Low
252.6941657,538,41150,26910,16.9,40.5,60.1,0,Low
325.0662172,482.7,43067,8306,15.4,49,70.1,0,Low
230.7053431,484.1,41216,65018,17.5,42.5,65.2,0,Low
285.2668084,547.8,24265,17878,47,38.8,42.5,0,Low
294.3650126,525.3,42288,9512,16.9,41.8,63.9,0,Low
186.7371106,523.5,44358,87824,19.7,33.9,68.2,1,Low
242.0362274,554.7,29421,12808,30.2,41,44.6,0,Low
227.214046,510.2,39089,19365,21.8,38.8,65.5,0,Low
273.3031092,496.5,45596,31101,13.1,44.9,68.2,0,Medium
292.5164541,529.6,27484,12307,40.6,38.1,39.2,0,Low
309.9596468,578.9,40260,17099,18.6,41.1,63.6,0,Low
214.86893,538.4,52377,27924,12.6,36.7,67.9,0,Medium
298.836112,548.3,30828,6358,27.1,41.6,51.2,0,Low
266.2680432,536.1,43945,21407,17.6,42.6,66,0,Low
282.5713997,492.1,30460,9909,25.2,43.4,51.8,0,Low
309.3653323,511.5,30172,10667,26.2,42.7,55.3,0,Low
220.9504491,518.9,41139,27608,20.8,38.8,59.6,0,Low
271.1864407,498.8,30872,13275,30.4,40.7,47.3,0,Low
272.584421,472,38916,31183,21.6,41.5,60.5,0,Low
188.3614768,551.5,54540,45126,12.7,37.9,68.5,0,Medium
322.5354088,552.9,37061,7131,19.4,501.6,55.3,0,Low
268.4175752,533.6,38261,24216,19.7,40.2,59.9,0,Low
131.0211946,519.6,92097,64875,5.5,39.6,85.1,0,High
195.7129543,514.8,43626,10730,17.4,41.7,66,0,Low
358.6639767,493.7,23047,4461,45.1,43,35.9,0,Low
215.1582454,497.1,47023,14408,15.6,41.5,67,0,Medium
337.3843642,579.2,31265,27565,27.5,41.4,48.3,0,Low
294.5365096,518.3,32666,61792,27.4,41.1,53.1,0,Low
326.0249409,630.4,32783,12269,26.7,38.4,52.9,0,Low
279.0756013,523.2,32767,63782,26,42,60.1,0,Low
420.9541628,530.3,37281,2138,23,46.7,55.8,0,Low
277.41707,524.4,33789,16942,24.1,41.8,55.3,0,Low
226.0170768,540.5,37287,23892,23.4,32.2,61.2,0,Low
294.4173933,471.5,33623,17662,26.3,42.9,50.7,0,Low
137.3521557,507.3,61989,52420,10.9,35.8,75.4,0,Medium
151.2096774,486.6,57447,45632,12.8,38.7,71.6,0,Medium
255.4703988,563.4,45269,18006,15,39.6,61.9,0,Medium
167.6539622,530.2,67437,17894,8.8,40.5,78.9,0,Medium
251.7702596,524.1,34633,25420,26.7,39.2,55.7,0,Low
199.505227,453.4,40002,12531,19.3,36.9,52.5,0,Low
309.1407293,462.8,44676,14233,15.8,45.1,62.3,0,Low
250.8837952,540.3,46708,8769,16.2,41.1,66.7,0,Medium
219.269103,457.7,44119,15050,18.9,37.1,60.9,0,Low
169.3107911,483.8,48925,122851,18.3,32.8,68.2,1,Medium
223.8249192,463,39983,12063,19.7,41.5,68.7,0,Low
268.7646599,480.4,30619,20464,26.2,42,50.2,0,Low
273.3485194,508.3,43024,13170,17.3,39.7,62.7,0,Low
265.714523,531.3,31086,36129,29.8,37.1,48.5,0,Low
316.8480507,570.6,25768,7259,36.2,41.8,39.3,0,Low
205.4821075,485.2,57067,25793,11.2,41.9,75.7,0,Medium
241.3027151,492.7,40269,62577,22,35.7,56.5,0,Low
210.2558112,450,36852,25683,22.5,38.5,58,0,Low
126.4074338,484.5,67299,119455,13.7,34.8,71.5,1,Medium
223.2729183,450.6,46317,22842,17.8,39.3,58.7,0,Medium
270.0532808,501.8,34022,41103,25.5,38.2,51.6,0,Low
205.6935988,463.7,43918,36462,18.9,37.5,59.6,0,Low
222.8589621,405.8,27512,3141,37.3,40.3,35.2,0,Low
106.2218248,452.9,42985,273955,22.9,32.4,49.4,1,Low
188.5971275,442.3,31577,6893,28.5,36.1,46.2,0,Low
115.0628462,470.3,66970,741334,13,36,70.2,1,Medium
180.9408926,418.6,33125,43108,28.1,35.2,46.4,0,Low
194.1366373,463.3,33509,45844,26.5,35.5,41.2,0,Low
125.6490712,409.8,68067,144052,9.5,36.6,78.8,1,Medium
204.3914973,483.1,32408,17124,26.1,36.7,45,0,Low
143.7580819,453.6,60809,138427,12.5,37.6,73.5,1,Medium
226.0251857,468.9,43111,12388,19.9,43.5,57.5,0,Low
205.4106027,408.9,31176,22881,32.5,38.4,46.7,0,Low
288.9818003,423.9,42953,16264,16.4,40.7,62.3,0,Low
193.0336307,473.3,57491,23312,11.8,41.5,67.7,0,Medium
235.5192463,407.8,33968,27174,27.7,37.4,48.9,0,Low
124.3755707,462.8,50597,734871,20.4,35.1,61.3,1,Medium
225.0742266,448.2,32293,20882,25.9,40.2,56.1,0,Low
149.6259352,337.1,31103,14035,30.4,41.4,48.3,0,Low
204.7475146,501.8,32150,91332,31.7,34.2,48.9,1,Low
131.4545984,462.3,54581,140733,14.2,35.9,64.9,1,Medium
264.7754137,476.1,34906,10575,29.9,40.3,50.5,0,Low
123.7623762,538.1,34444,4040,27.1,35.4,40.2,0,Low
152.3482646,492,61195,57106,11,36.1,70.2,0,Medium
242.7184466,454.2,35351,19364,21.4,41.3,52.9,0,Low
228.9941871,438.2,30119,22708,32.7,36.9,43.4,0,Low
222.4900343,444.5,33293,10787,26.6,35.3,52.1,0,Low
292.1450027,448.7,37813,24303,19.6,50.2,52.2,0,Low
151.7423271,455.4,79069,110714,6.9,43.3,80.4,1,High
195.250992,409.2,46867,63508,15.8,43.6,57.5,0,Medium
309.6644102,491.6,34553,13886,20.6,43.7,59,0,Low
259.2457569,356.3,36482,24687,20,40.9,54,0,Low
195.0796575,388.5,36642,18454,24.9,38.6,49.6,0,Low
178.6139557,403.2,31740,8398,26.5,34.9,40.5,0,Low
212.4081777,378.7,34201,11299,25.9,37.1,51.6,0,Low
188.6792453,488.4,43115,3180,27.3,42.6,50.4,0,Low
189.1814602,445.9,37008,45459,29.5,34.1,65.6,0,Low
140.5785347,433,46018,18495,16.9,40.4,61.1,0,Medium
151.2538145,457.7,49698,75370,13,34.8,62.1,0,Medium
247.0838361,471.1,31081,17403,28.5,38.6,48.4,0,Low
257.0305413,449.5,41324,92596,18.7,41.1,69.3,1,Low
210.937088,426.9,35078,18963,26.7,39,49.2,0,Low
216.6262254,480.8,36014,153721,28.2,35.6,55.9,1,Low
204.1983174,393.3,40454,12243,23.2,37.3,64.4,0,Low
222.1620157,411.4,36865,18455,21.7,39,43.9,0,Low
204.368374,469,32903,15658,28.8,496.8,48.4,0,Low
153.6841506,490.5,66556,35137,11.9,35.1,70.8,0,Medium
139.0207981,418.9,36315,72651,31.4,26.3,66.3,0,Low
219.8285337,470.4,35055,22745,31.1,36,50,0,Low
254.3127199,508.7,41505,23593,21.3,38.4,60.9,0,Low
185.2137676,488.6,30760,6479,38.5,38.2,45.2,0,Low
235.5428054,487.4,41574,33115,16.6,41.7,66.5,0,Low
140.1097847,440.7,51793,52102,12,31.6,71.9,0,Medium
211.2805438,372.4,31829,10886,29.1,37.1,44,0,Low
173.7308481,481,43442,114545,22.9,34,60.2,1,Low
175.6245269,397.6,50728,66050,12.6,39,69.1,0,Medium
169.6876205,331.3,34312,12965,29.5,40.7,56.4,0,Low
164.833633,455.8,50154,286956,17.9,34.3,63.8,1,Medium
79.16959887,510.8,45933,11368,18.8,23.3,80.6,0,Medium
248.7761817,471.1,34830,24922,21.1,40.3,49.3,0,Low
113.7904319,461.8,31487,123912,37.8,26.5,67.1,1,Low
208.069634,429.9,45567,57673,17.5,40.7,66.2,0,Medium
139.4966655,406.9,41256,156993,25.2,30.3,74,1,Low
156.0062402,456.5,51175,91663,13.6,39,69.5,1,Medium
267.7376171,507.2,30675,10458,31.4,39.5,54.7,0,Low
277.4142895,442.6,28518,19105,32.1,37.5,59.1,0,Low
163.6981044,437.1,58833,353089,14.2,37.8,74.3,1,Medium
259.6365089,458.4,32977,20028,25.6,42.2,60.1,0,Low
268.49642,460,37707,30168,20.2,44.1,64.9,0,Low
224.861441,437.9,36536,94725,22,38.8,59.4,1,Low
222.6796182,475.8,42943,415395,19.6,37,62.4,1,Low
249.1579384,444.1,34733,21673,25.3,41.1,52.4,0,Low
205.684368,488.8,26580,10696,35.1,39.3,48.1,0,Low
195.1271196,438.8,43054,226519,22.5,35.2,63.5,1,Low
215.7822105,472.8,45082,119565,15,39.5,65.8,1,Medium
310.8164111,555.6,27403,9652,46.9,36.3,48.9,0,Low
230.0613497,424.5,31933,20864,25,42.4,58,0,Low
187.6172608,455.1,31844,33046,26.4,31.3,67.3,0,Low
246.7395136,465.9,36939,22696,20.4,42.8,59.6,0,Low
202.8159571,494.1,35585,59660,20.9,34.8,59.7,0,Low
192.939339,438.3,50571,87074,14.3,39.8,69.7,1,Medium
137.9885297,452.9,69432,208713,9.6,37.9,80.5,1,Medium
267.1144013,433.9,25413,13103,38.1,36.7,46.5,0,Low
236.2048923,465.9,39999,80862,22.5,40.9,59.9,1,Low
271.7657428,454.4,36779,40844,21.3,42.8,61.1,0,Low
160.312978,479.9,46892,203976,18,31.9,71.8,1,Medium
304.7753239,495,37245,65294,23.5,42.4,62.4,0,Low
261.8424185,459.4,41321,16804,18.5,40.9,59.8,0,Low
289.3570847,500.5,24035,11059,33.7,40.2,41.2,0,Low
280.6047661,454.6,35528,23877,20.1,43.9,58.8,0,Low
52.6131182,201.3,68387,5702,9.9,36.8,69.1,0,Medium
117.8459633,453.3,75200,298695,10,32.5,69.5,1,High
111.4454475,338.2,45808,17946,23.8,26.7,35.2,0,Medium
230.928905,475.9,41123,115620,20.5,39.1,65,1,Low
140.0840504,409.2,51082,4997,17.5,29.7,36.8,0,Medium
105.388885,424.4,67801,99631,9.5,30.4,75,1,Medium
157.8531965,413.3,67260,2534,9.8,45.5,60.4,0,Medium
125.1679082,390.1,80835,32756,7.9,37,75.3,0,High
165.3490415,441.4,62532,58059,11.5,40.5,60.7,0,Medium
182.361952,477.3,57776,13709,12.4,38.7,64.7,0,Medium
107.999136,416.6,67972,13889,8.3,32.4,58.4,0,Medium
125.6244127,469.3,73981,101095,10.7,34.6,63.3,1,Medium
172.6589478,499.3,47160,9846,26.1,27.8,35.8,0,Medium
123.8773614,501.1,75682,9687,11.5,33.9,64.1,0,High
278.4045951,510.7,34116,34123,21.3,43,57.7,0,Low
116.0990712,373.5,65192,7752,23.2,26.1,33.4,0,Medium
146.6771973,298.1,65765,8863,8.6,38.9,68.1,0,Medium
160.8422284,372.9,59641,6839,13.8,35.8,56.1,0,Medium
138.8592181,417.3,73998,9362,9.9,36.6,64.4,0,Medium
198.8071571,475.1,36708,5533,25.7,35,32,0,Low
132.9154658,269.9,32366,71474,33.1,33.4,31.5,0,Low
211.1890656,350.1,45025,126427,18.7,40,64.7,1,Medium
93.4599596,348.4,48653,139097,21.3,30.8,61.1,1,Medium
276.5289039,339.2,37677,53159,24.4,48.6,52,0,Low
159.2948548,395.7,46046,37666,20,32,55.7,0,Medium
266.831664,432.6,38013,25859,18.6,45.4,66.3,0,Low
146.9199286,364.5,59416,9529,10.3,33,69.6,0,Medium
267.9634776,332,32533,20152,22.8,54.8,50.3,0,Low
138.6773872,401.4,53929,4167947,17.1,35.6,63.1,1,Medium
328.2259679,444.9,37704,204737,20.8,49.2,50.5,1,Low
154.2340479,325.3,35457,108277,28.5,35.7,40.1,1,Low
189.6982748,379.1,45871,1010025,18.7,38,61,1,Medium
137.2410129,330.9,49876,406584,17.6,37.6,61.6,1,Medium
146.3593121,296.2,37465,46461,23.6,36.5,49.5,0,Low
267.7105127,389.4,44145,222255,15.6,51.3,59.7,1,Low
142.4550239,343,39700,204275,22.6,33.8,51.6,1,Low
221.9422091,468.5,38878,69838,22.1,38.9,57.3,0,Low
244.401217,422.5,33644,20049,23.8,39.7,53.1,0,Low
209.5737696,473.8,42830,309199,17.6,43,58.8,1,Low
168.9189189,408.6,37715,27824,24.5,36.5,49.6,0,Low
254.7049667,474,45411,63603,17.4,41.3,64.3,0,Medium
186.3889471,425.8,44854,85842,19.7,41.6,61.1,1,Low
246.1612356,482.9,38268,66623,21.1,40.9,58.9,0,Low
307.3312472,497.9,31510,17896,27.8,40.1,53.4,0,Low
166.0557848,427.2,54098,281833,13.8,38.5,70.4,1,Medium
278.1784463,421.7,38694,9706,24.6,51.9,61.6,0,Low
242.5426025,445.3,32283,31747,30.1,39.5,47.1,0,Low
265.5124754,494.7,31170,27494,31.4,39.4,49.8,0,Low
234.1365884,426.3,42000,38012,19.4,40.9,63.4,0,Low
240.3814404,476.6,39548,75713,17.5,44.3,63.5,0,Low
241.0097749,461.3,31382,89208,30.8,38.7,52,1,Low
177.4987468,470.4,41375,121691,19.5,35.4,67.6,1,Low
154.5260913,455.7,49782,407051,16.1,32.7,69.5,1,Medium
199.4714008,383,42286,20053,20.6,41.2,54.7,0,Low
194.7514648,458.5,44050,297302,17.7,38.2,62.6,1,Low
198.1764049,474.9,37906,107480,23.2,35.8,59,1,Low
284.4079634,466.2,37501,27777,19.6,43.5,58.3,0,Low
291.9932381,425.2,29609,32535,28.3,41,51.8,0,Low
167.5988774,448.5,54196,251195,14.6,37.9,71,1,Medium
256.1287962,460.2,50896,2733,10.8,41.8,77.9,0,Medium
217.7226214,424.4,49583,18372,15.1,39,69.8,0,Medium
175.2848379,399,34326,3423,34.8,29.4,36.6,0,Low
229.0622763,391.4,47987,6985,15.2,42.9,80.7,0,Medium
132.7551111,415.4,52930,33897,14.1,26.4,81.2,0,Medium
190.7954106,405.4,53150,38785,11.8,38.1,77.2,0,Medium
246.165499,447.1,47224,5281,14.8,40.8,71.6,0,Medium
252.8445006,449.2,41446,10283,15.8,39.9,62.1,0,Low
255.7817329,464.7,41395,9383,24,37.3,56.8,0,Low
273.2987155,429.4,48024,3659,13.8,44,74.9,0,Medium
150.3867087,393.5,43453,13964,24.9,25.2,74.5,0,Low
200.4366656,423.9,52892,27939,10.3,38,76.5,0,Medium
166.7857994,379.3,31420,4197,38.6,29.8,32,0,Low
260.4783329,364.5,51244,8446,10.7,52.8,72.2,0,Medium
206.4659079,476.9,48675,19858,12.3,38.4,79.2,0,Medium
306.9146055,473.4,43305,5539,16.3,48,65.4,0,Low
184.6295869,395,51246,4333,10.1,44.6,78.4,0,Medium
175.9014952,555.7,34936,5685,27.2,349.2,29.6,0,Low
302.3177696,492.4,49251,2977,11.6,48,71.7,0,Medium
275.0687672,459.6,57148,3999,10.5,46.1,81.2,0,Medium
364.0599971,515.1,42007,6867,17,52.4,67.4,0,Low
256.7394095,432,46633,2337,13.2,46.9,80.1,0,Medium
224.0268832,429.5,52816,7142,10,44.8,78,0,Medium
309.4501309,521.9,36836,4201,18.3,47.5,66,0,Low
322.4073079,532.8,43699,1861,12,48.3,76,0,Low
198.4455102,403.4,53944,6047,10.4,36.1,79.5,0,Medium
238.948626,348.6,51201,3348,10,48.8,79.3,0,Medium
147.7104874,501.1,61945,3385,8.1,35.5,83.3,0,Medium
187.9806323,507.7,58340,17555,11,39.4,77.5,0,Medium
246.5415696,430.4,48879,7301,13.2,45.6,75.5,0,Medium
150.5570611,296.6,31922,3321,33.9,30.5,43.7,0,Low
300.450676,451.7,48773,1997,14.9,47.5,75.5,0,Medium
300.6012024,577,51837,4990,10.1,46,80,0,Medium
205.9895421,439.7,53175,12622,9.5,41.9,78.6,0,Medium
221.5330084,383.6,45945,24827,13.6,41.5,70.4,0,Medium
87.04043596,404.9,79857,52849,4.3,33.8,88,0,High
154.7987616,468.1,40639,3876,24.9,35.5,55,0,Low
303.6256474,448.1,57741,5599,10,42.8,80.6,0,Medium
207.0393375,284.8,38469,2415,17,52.1,73.8,0,Low
293.5625917,415.7,50155,4769,12,42.6,76,0,Medium
148.2250056,408.2,54771,26986,10.4,36.2,73.4,0,Medium
243.902439,486.5,34237,2050,33.2,32,35.6,0,Low
357.7817531,425.6,49159,2236,12.4,43.5,75.8,0,Medium
168.4692517,503.1,55107,185197,11.5,34.8,76.5,1,Medium
217.7293935,403.5,53654,6430,12.3,40.7,71.7,0,Medium
172.0299535,442.5,48379,108702,14.1,37.1,69.1,1,Medium
364.3590593,426.4,39936,3019,15.2,49.9,72.1,0,Low
344.8275862,411.7,52758,2320,11,52.5,77.2,0,Medium
242.4595093,365.5,45911,10311,20.4,39.2,56.7,0,Medium
212.3142251,521.4,46281,2355,14.7,46.8,78.6,0,Medium
260.5763335,388.8,48125,6524,11.7,43.8,69.9,0,Medium
203.1144211,542.1,67172,2954,8.8,40.1,74.6,0,Medium
280.5049088,416.6,59879,1426,6.3,44.6,78.6,0,Medium
130.5351943,414.3,27481,9959,47.4,23.9,22.3,0,Low
276.0397497,410.9,40545,5434,19.9,46.4,63.7,0,Low
243.6350347,436,55708,8209,10.2,44,78.2,0,Medium
194.5133812,518.1,72041,14909,6.3,40.8,84.8,0,Medium
275.583318,391.7,41831,5443,15.9,44.9,68.3,0,Low
180.6008281,403.8,47363,22702,13.8,40.8,75.2,0,Medium
271.9507848,499.5,46689,75749,15.6,43.2,64.3,0,Medium
188.6272598,461.5,42252,47183,19.1,36.6,59.9,0,Low
359.6007192,533.9,34382,16129,21.4,46.1,54.5,0,Low
193.076817,459.1,34948,14502,28.5,42.9,54.2,0,Low
216.8907609,494.2,47175,127253,14.7,511.2,68.7,1,Medium
202.7072465,461.9,43065,104091,17.5,39.4,63.6,1,Low
296.8404105,491.8,33333,39752,22.7,43,54.8,0,Low
267.3410405,469.4,41068,13840,16.4,41.9,62.2,0,Low
290.2185597,475.2,36627,27910,20.8,42.6,60.1,0,Low
269.0932266,409,34354,56486,24.6,43.6,57.9,0,Low
226.4663697,533.3,51475,39741,12.7,39.8,66.9,0,Medium
206.0557495,407.4,40980,17471,20.1,37.2,61.4,0,Low
280.6774102,515,33640,31709,24,41.8,61,0,Low
334.5772745,437.1,30744,7771,24,46.9,49.6,0,Low
301.4618054,469.2,30860,35162,27.8,44.3,51.1,0,Low
235.8273302,472.8,45235,54277,16.8,39.7,62.1,0,Medium
232.860763,430.1,37853,14601,19,39.7,56.4,0,Low
314.2763915,481.9,40839,58229,16.6,49.7,60.2,0,Low
224.0260685,506.6,52578,34371,11.8,38.9,73.4,0,Medium
217.7562038,480.9,41268,22043,17.5,40.1,58.7,0,Low
291.2055911,468.7,50877,13736,12.1,42.7,69.6,0,Medium
301.380271,509.8,37758,39485,19.9,42.1,57,0,Low
280.1198913,506.5,44435,35699,16.5,42.2,70.2,0,Low
341.8803419,492.5,41045,5265,17.5,45.1,58.2,0,Low
279.435088,488.4,39738,13241,16.2,42.6,62,0,Low
184.0090224,530.2,70092,50541,8.5,37.2,77.4,0,Medium
353.6585366,517.5,49790,8200,14,43.2,67.6,0,Medium
269.6435313,468.6,48767,18543,11.6,46.2,67.9,0,Medium
314.3893591,416.4,37331,4135,20.6,46.6,56.6,0,Low
300.2144389,410.3,50999,6995,11.7,49.1,76.1,0,Medium
262.684637,494.7,51025,49489,11.3,42.2,76.7,0,Medium
282.5055804,485.8,46895,28672,15.8,44.1,68.4,0,Medium
170.1425154,471.4,34395,59362,30.4,30.1,69.1,0,Low
239.4087644,494.2,52919,9607,11,42.9,72.5,0,Medium
258.1284385,525.6,43073,38353,19.5,40.7,63.8,0,Low
232.4333989,438.7,52493,22372,11.6,42.3,76,0,Medium
280.7208186,421.6,51282,22086,10.7,48.2,76.8,0,Medium
227.2371102,489.6,45773,12762,15.9,43.2,66.7,0,Medium
132.9950061,446.2,72131,530847,10.7,35.9,68.4,1,Medium
221.8634728,490.4,56326,110879,14.7,37.3,68,1,Medium
103.7655547,471.5,90640,123355,5.4,33.8,82.6,1,High
266.3245271,469,38992,51441,19.3,42.1,63.2,0,Low
148.5985424,463.3,78001,703910,9.5,37.6,73.8,1,High
261.3780281,519.9,51205,111333,13.6,41.6,69.5,1,Medium
230.4287187,460,41759,16491,18.1,40.7,62.1,0,Low
260.2359473,484.1,54472,34584,10.9,42.2,74.2,0,Medium
245.4255406,519,53918,36671,11.9,41.3,71.8,0,Medium
257.679528,505.7,54353,29494,12.6,39.7,73,0,Medium
207.4490154,465.6,42684,31333,23.6,30.7,74.5,0,Low
163.3354265,474.4,76856,307343,6.9,39.3,78.8,1,High
150.1449476,472.1,60460,173166,14.3,32.7,80.4,1,Medium
271.1946544,551.5,47575,107303,16.3,40.6,66.8,1,Medium
264.9581931,495.6,48544,46045,12.9,42.6,70.7,0,Medium
228.3919777,491.7,54375,266209,13.1,39.5,71.8,1,Medium
305.1722789,533.4,44289,38339,18.6,41.7,59.7,0,Low
267.0672676,490.6,53732,11982,10.7,45.9,75.8,0,Medium
321.144442,525.8,46878,13701,14.8,44.7,65.5,0,Medium
250.5756468,479.3,40590,14766,20.7,43.7,57.3,0,Low
257.1520411,486.6,61388,12444,10.1,42.5,75.7,0,Medium
264.8505486,460,54916,15858,9.6,44.3,78.7,0,Medium
183.0042209,487.6,73684,33879,5.1,42.1,83.4,0,Medium
297.5984497,488.1,45288,28898,17,42.2,69.2,0,Medium
255.5415183,486.5,46406,34828,15.1,41,69.5,0,Medium
254.504052,459,52790,14931,11.8,41,66.5,0,Medium
216.8063648,433.2,57126,51659,11.4,498,75,0,Medium
225.5384731,509.6,52448,186221,16.7,36.8,68.1,1,Medium
227.4520726,498.3,42032,21543,16.7,40.8,68.1,0,Low
225.788735,509.9,65971,16387,7.4,43.3,82.3,0,Medium
268.9348927,458.2,39005,15989,15.2,42.6,63.9,0,Low
283.95646,392.3,40722,4226,19.7,47.7,62.5,0,Low
299.4011976,524.5,33943,5678,23,43.5,54.6,0,Low
301.2048193,465.2,62024,5644,8.9,46,75.2,0,Medium
234.3845124,472.5,47862,32852,13.8,41.7,72,0,Medium
262.0250795,505.5,43396,16029,14.6,42.4,67.6,0,Low
232.6647643,478.1,48024,146133,16.3,40,69,1,Medium
210.5645858,488.4,50155,264052,19.1,37.7,65.5,1,Medium
272.9346586,500.1,38329,24548,21,42.4,55,0,Low
219.4130198,515.2,55371,198712,15.3,39.7,72.3,1,Medium
327.076223,459.3,47092,7032,13.2,44.7,61.7,0,Medium
255.3024352,459.2,51584,5092,12,43.5,68.2,0,Medium
247.9908152,457,48994,21775,11.7,44.4,70.8,0,Medium
276.4340014,482.6,50219,5788,11.9,45.9,73.7,0,Medium
277.6016962,407.6,48569,45749,14.1,44.3,63.4,0,Medium
245.5489614,511.5,60490,134800,9.1,40.5,76.8,1,Medium
292.96875,506,40957,17408,17.9,43.6,60.1,0,Low
273.706516,520.2,42036,79282,19,40,63.4,0,Low
285.9123202,511.8,49385,11542,14.8,42.7,71.5,0,Medium
233.9248017,459.7,44180,17527,13.5,40.2,69.5,0,Low
231.2543798,510.8,54683,14270,10.2,42.6,72.7,0,Medium
274.0059672,471.7,46839,16423,14.9,42.4,69,0,Medium
376.910728,502.9,46927,14327,14.1,44.5,65.5,0,Medium
273.3054188,475.2,49895,57079,12.2,42.7,67.4,0,Medium
146.5232378,490.7,75176,687263,8.1,36.6,77.6,1,High
265.3188273,492.9,46322,67466,15.8,41,66.6,0,Medium
229.2059998,466.6,47708,287078,16.9,39.2,64.4,1,Medium
203.941163,469.4,70127,39227,6.3,39.9,80.7,0,Medium
180.102916,432.5,50172,34980,15.4,33.8,61.8,0,Medium
170.7151581,435.7,48651,368450,15.2,35.6,66.9,1,Medium
202.0650058,448.4,54101,81162,11.8,38.1,74.8,1,Medium
218.8687939,414.4,46196,8681,12.8,40.4,62.4,0,Medium
276.4677183,486.2,39563,12298,15,43.3,61.7,0,Low
173.6549634,429.3,68352,63344,7.2,38.8,82,0,Medium
267.0761835,426.9,52582,14977,12.9,48.3,66.7,0,Medium
216.5592264,414.4,55318,19856,10.9,41.5,72.2,0,Medium
234.34003,412.9,44430,37979,13.8,40.1,66.2,0,Low
201.0903953,466.8,52050,115371,10.6,38.7,70.9,1,Medium
233.9357809,483.9,44385,26503,14.5,40.4,68,0,Low
233.0644914,441.5,49945,32609,12.6,38.4,68.7,0,Medium
228.9420967,452.7,40657,10483,18,43.1,61.7,0,Low
194.4934055,420.7,47670,32906,13.8,35,57.9,0,Medium
222.4244262,439.8,59280,49455,11.7,41.7,76.2,0,Medium
214.9240225,433.7,50258,26521,13.1,39.5,68.8,0,Medium
204.2781,464.7,51911,42589,10.1,38.6,68.5,0,Medium
218.2247629,482.9,39449,116852,22.2,34.8,68.2,1,Low
214.314312,429.9,53211,42461,8,41.2,78.8,0,Medium
172.012149,442.7,50192,203474,13.9,35.2,59.8,1,Medium
298.7112742,439.1,40122,23434,16.4,42.2,57.2,0,Low
194.0660085,474,53186,76778,11.6,39.6,74.6,0,Medium
206.9498069,488.1,55320,97125,11.5,38.8,80.3,1,Medium
255.911557,426.9,47342,9769,11.3,41.5,69.2,0,Medium
246.8282569,467.8,45522,20257,14.4,43.1,68.2,0,Medium
256.8922306,494,48292,15960,12.7,43.6,69,0,Medium
262.2632346,488.4,51045,10295,12.1,42.8,72.7,0,Medium
289.6032436,487.2,54154,6906,11.7,46.4,70.9,0,Medium
310.1805694,506.1,49125,9027,13.2,45.1,75.1,0,Medium
233.2127061,492.9,61215,12435,6.7,42.2,82.9,0,Medium
271.6373173,437.9,49507,10676,12.4,45.9,74.4,0,Medium
236.998025,449.8,53691,15190,9.4,42.4,71.8,0,Medium
273.3734281,492.1,57682,10974,8.4,44,79.4,0,Medium
282.1442967,487.9,53277,17367,11.7,44.7,78.1,0,Medium
266.3862601,477.6,52824,14265,11,43.8,72.1,0,Medium
245.6140351,484.9,50347,19950,13.3,40.7,71.8,0,Medium
255.0478215,465.5,49837,9410,12.1,42.2,74.4,0,Medium
219.7802198,408.5,49696,9555,10.1,43.7,75.8,0,Medium
270.3471827,548.4,53905,7028,10.9,45.1,75,0,Medium
231.6931894,463.3,58234,16401,7.5,508.8,81,0,Medium
277.7206336,543.5,50299,19444,11.3,44.5,74.1,0,Medium
247.1013115,466.2,52750,36827,11.2,42.2,76.1,0,Medium
210.7661635,423.6,41094,17555,16.9,42.5,66.1,0,Low
112.9974836,473.8,59946,144251,15.9,29.8,81.2,1,Medium
224.7630216,445.7,51558,20466,11.6,43.2,77.7,0,Medium
275.5092,466.9,48316,10163,13.5,44.3,69.7,0,Medium
237.388724,480,52967,15165,9.6,46.1,80,0,Medium
262.19043,509.2,44719,35089,17.7,42.9,68.1,0,Low
180.0687535,474.8,62700,219916,9.3,37.1,78.1,1,Medium
187.7514528,475.6,50924,11185,11.1,40.8,75,0,Medium
310.9882516,425.1,42582,8682,16,45.4,71.2,0,Low
204.3422733,478.3,61750,11745,7.9,38.4,78.7,0,Medium
209.4839078,434.2,62230,15753,8.8,40.5,80.4,0,Medium
250.851102,482.1,48584,22324,12.9,39.8,74.7,0,Medium
228.2693578,471,57046,33294,11.1,39.2,81.2,0,Medium
242.968635,467,50244,40746,13,38.9,70.8,0,Medium
229.0487739,486,59399,14844,9.7,41.9,76.7,0,Medium
