species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,diet,life_stage,health_metrics,year
Adelie,Dream,32.7,17.8,166,4603,female,squid,juvenile,overweight,2024
Adelie,Dream,56.7,17,206,4030,female,squid,adult,underweight,2024
Adelie,Dream,46.1,18.8,254,6131,male,squid,adult,overweight,2024
Adelie,Dream,34.4,23.3,207,4929,male,squid,juvenile,healthy,2024
Adelie,Torgensen,54.2,15,229,6385,female,fish,adult,overweight,2024
Adelie,Torgensen,50.6,19,227,6729,female,fish,adult,overweight,2024
Adelie,Torgensen,42.2,20,202,4654,female,fish,juvenile,overweight,2024
Adelie,Torgensen,44.4,16.2,204,4540,female,fish,juvenile,overweight,2024
Adelie,Torgensen,56.3,18,220,4289,female,fish,adult,healthy,2024
Adelie,Torgensen,41.1,15.9,202,4270,female,fish,juvenile,healthy,2024
Adelie,Torgensen,50,20.7,228,5835,female,fish,adult,overweight,2024
Adelie,Torgensen,49,19.8,254,5244,female,fish,adult,overweight,2024
Adelie,Torgensen,58.1,20.1,244,5567,female,fish,adult,overweight,2024
Adelie,Torgensen,45.5,18.6,258,5120,female,fish,adult,overweight,2024
Adelie,Torgensen,49.6,22.5,211,5684,female,fish,adult,overweight,2024
Adelie,Torgensen,55,18.4,239,4374,female,fish,adult,healthy,2024
Adelie,Torgensen,44.4,20.8,237,5454,female,fish,adult,overweight,2024
Adelie,Torgensen,61.6,14.8,236,5825,female,fish,adult,overweight,2024
Adelie,Torgensen,51.5,16.9,190,5184,female,fish,juvenile,overweight,2024
Adelie,Torgensen,53.9,16.1,210,4896,female,fish,juvenile,overweight,2024
Adelie,Torgensen,50.2,19.2,221,6041,female,fish,adult,overweight,2024
Adelie,Torgensen,51.5,15.8,237,4856,female,fish,adult,healthy,2024
Adelie,Torgensen,45.4,20.3,221,5057,female,fish,juvenile,overweight,2024
Adelie,Torgensen,44.1,17.3,237,4876,female,fish,juvenile,overweight,2024
Adelie,Torgensen,46.9,23.5,219,6284,female,fish,adult,overweight,2024
Adelie,Torgensen,37.2,18.6,221,4817,female,fish,juvenile,overweight,2024
Adelie,Torgensen,42.1,17.5,207,4601,female,fish,juvenile,overweight,2024
Adelie,Torgensen,48.7,18,230,6069,male,fish,juvenile,overweight,2024
Adelie,Torgensen,71.3,21.6,261,6220,male,fish,adult,overweight,2024
Adelie,Torgensen,52.9,22.9,232,5463,male,fish,juvenile,overweight,2024
Adelie,Torgensen,46.5,16.4,237,6146,male,fish,juvenile,overweight,2024
Adelie,Torgensen,48.1,18.8,211,5638,male,fish,juvenile,overweight,2024
Adelie,Torgensen,62,18.1,263,5304,male,fish,juvenile,overweight,2024
Adelie,Torgensen,44.4,21.7,263,6603,male,fish,adult,overweight,2024
Adelie,Torgensen,63.9,24.7,259,6959,male,fish,adult,overweight,2024
Adelie,Torgensen,50.7,17.7,236,4806,male,fish,juvenile,healthy,2024
Adelie,Torgensen,38.2,16.7,229,4924,male,fish,juvenile,healthy,2024
Adelie,Torgensen,57.7,25.1,250,6709,male,fish,adult,overweight,2024
Adelie,Torgensen,57.7,19.1,233,5515,male,fish,juvenile,overweight,2024
Adelie,Torgensen,58.4,20,248,6579,male,fish,adult,overweight,2024
Adelie,Torgensen,55.4,15.7,227,5246,male,fish,juvenile,overweight,2024
Adelie,Torgensen,44.1,14.3,235,5400,male,fish,juvenile,overweight,2024
Adelie,Torgensen,59.5,21.7,245,5816,male,fish,juvenile,overweight,2024
Adelie,Torgensen,56.3,18,247,6528,male,fish,adult,overweight,2024
Adelie,Torgensen,41.3,18.4,253,5545,male,fish,juvenile,overweight,2024
Adelie,Torgensen,62.8,15.7,238,4813,male,fish,juvenile,healthy,2024
Adelie,Torgensen,51,20,250,5539,male,fish,juvenile,overweight,2024
Adelie,Torgensen,51.5,16.6,224,5773,male,fish,juvenile,overweight,2024
Adelie,Torgensen,55.9,16.3,227,5527,male,fish,juvenile,overweight,2024
Adelie,Torgensen,28.2,14.4,177,4312,female,krill,juvenile,overweight,2024
Adelie,Torgensen,31.3,20.5,166,4347,female,krill,juvenile,overweight,2024
Adelie,Torgensen,27.3,19.1,196,4217,female,krill,adult,healthy,2024
Adelie,Torgensen,31.2,16.2,185,3972,female,krill,juvenile,healthy,2024
Adelie,Torgensen,32.9,13.9,188,4750,male,krill,juvenile,healthy,2024
Adelie,Torgensen,27.8,17.1,185,3845,female,krill,juvenile,healthy,2024
Adelie,Torgensen,27.9,14.4,186,3996,female,krill,juvenile,healthy,2024
Adelie,Torgensen,29.8,15,183,3629,female,krill,juvenile,underweight,2024
Adelie,Torgensen,25.2,20.4,167,3492,female,krill,juvenile,underweight,2024
Adelie,Torgensen,28.1,16.2,173,3715,female,krill,juvenile,healthy,2024
Adelie,Torgensen,27,19.1,183,4551,female,krill,adult,healthy,2024
Adelie,Torgensen,25.3,18.1,171,3824,female,krill,juvenile,healthy,2024
Adelie,Torgensen,24.1,16.7,159,4176,female,krill,juvenile,healthy,2024
Adelie,Torgensen,25.2,21.7,191,4476,female,krill,adult,healthy,2024
Adelie,Torgensen,26.2,15.5,177,4028,female,krill,juvenile,healthy,2024
Adelie,Torgensen,18,18.1,183,5731,female,krill,adult,overweight,2024
Adelie,Torgensen,27.9,16.2,177,3562,female,krill,juvenile,underweight,2024
Adelie,Torgensen,30.2,15.4,184,3761,female,krill,juvenile,healthy,2024
Adelie,Torgensen,27.7,15.2,185,4306,female,krill,juvenile,overweight,2024
Adelie,Torgensen,34.5,19.1,207,5013,female,krill,adult,overweight,2024
Adelie,Torgensen,27.4,21.7,192,4468,female,krill,adult,healthy,2024
Adelie,Torgensen,26,14.6,171,3372,female,krill,juvenile,underweight,2024
Adelie,Torgensen,24.6,16.6,175,3415,female,krill,juvenile,underweight,2024
Adelie,Torgensen,38.4,18.5,170,3777,female,krill,juvenile,healthy,2024
Adelie,Torgensen,13.6,21,196,3778,female,krill,juvenile,healthy,2024
Adelie,Torgensen,38.9,21.9,195,3994,male,krill,adult,underweight,2024
Adelie,Torgensen,27.2,16.9,218,4457,male,krill,juvenile,underweight,2024
Adelie,Torgensen,30.1,19.7,199,5656,male,krill,juvenile,overweight,2024
Adelie,Torgensen,33.3,19.9,232,5086,male,krill,adult,underweight,2024
Adelie,Torgensen,32.1,24,212,6122,male,krill,adult,overweight,2024
Adelie,Torgensen,30.2,18.1,233,4737,male,krill,juvenile,healthy,2024
Adelie,Torgensen,38.8,18.2,181,4110,male,krill,juvenile,underweight,2024
Adelie,Torgensen,34.5,16,208,5813,male,krill,adult,healthy,2024
Adelie,Torgensen,27.2,19.4,189,4672,male,krill,juvenile,healthy,2024
Adelie,Torgensen,40.4,16.4,188,4662,male,krill,juvenile,healthy,2024
Adelie,Torgensen,29,16.9,206,3961,male,krill,juvenile,underweight,2024
Adelie,Torgensen,26.1,23.3,187,4764,male,krill,adult,underweight,2024
Adelie,Torgensen,26.6,17.9,189,4323,male,krill,juvenile,underweight,2024
Adelie,Torgensen,28.7,16.9,209,4489,male,krill,juvenile,underweight,2024
Adelie,Torgensen,24.6,18.3,192,4897,male,krill,juvenile,healthy,2024
Adelie,Torgensen,32.3,20.4,214,5465,male,krill,adult,healthy,2024
Adelie,Torgensen,36.6,20.5,215,4973,male,krill,adult,underweight,2024
Adelie,Torgensen,31.2,17.7,227,4085,male,krill,adult,underweight,2024
Adelie,Torgensen,25.3,17.7,208,5270,male,krill,juvenile,overweight,2024
Adelie,Torgensen,35.9,20,218,6305,male,krill,adult,overweight,2024
Adelie,Torgensen,29.6,21.4,189,4484,male,krill,adult,underweight,2024
Adelie,Torgensen,27.8,17.8,199,5071,male,krill,adult,underweight,2024
Adelie,Torgensen,38.5,22,228,5493,male,krill,adult,healthy,2024
Adelie,Torgensen,24.9,21.2,208,5116,male,krill,juvenile,overweight,2024
Adelie,Torgensen,31.9,17,185,4881,male,krill,juvenile,healthy,2024
Adelie,Torgensen,30.6,20.3,216,5539,male,krill,adult,healthy,2024
Adelie,Torgensen,25.5,12.4,173,3182,female,parental,chick,healthy,2024
Adelie,Torgensen,36.1,18.2,150,3068,female,parental,chick,healthy,2024
Adelie,Torgensen,38.5,14.3,167,3075,female,parental,chick,healthy,2024
Adelie,Torgensen,28,18.2,187,3007,female,parental,chick,healthy,2024
Adelie,Torgensen,30.6,12.8,185,2923,female,parental,chick,healthy,2024
Adelie,Torgensen,26.9,16.9,178,2730,female,parental,chick,underweight,2024
Adelie,Torgensen,23.7,17.7,188,2765,female,parental,chick,underweight,2024
Adelie,Torgensen,24.4,17.5,167,2923,female,parental,chick,healthy,2024
Adelie,Torgensen,24.5,15.8,169,2976,female,parental,chick,healthy,2024
Adelie,Torgensen,36.2,17,167,2806,female,parental,chick,healthy,2024
Adelie,Torgensen,32.2,15.9,176,2792,female,parental,chick,underweight,2024
Adelie,Torgensen,25.2,12.9,199,2927,female,parental,chick,healthy,2024
Adelie,Torgensen,28,16.4,189,3682,male,parental,chick,healthy,2024
Adelie,Torgensen,22.8,13.2,174,3384,male,parental,chick,underweight,2024
Adelie,Torgensen,32.8,14.7,177,4050,male,parental,chick,overweight,2024
Adelie,Torgensen,21.7,19.8,187,3497,male,parental,chick,healthy,2024
Adelie,Torgensen,38.5,12.7,194,3580,male,parental,chick,healthy,2024
Adelie,Torgensen,34.6,17.5,181,3596,male,parental,chick,healthy,2024
Adelie,Torgensen,34.4,14.2,196,3188,male,parental,chick,underweight,2024
Adelie,Torgensen,30.7,15.7,187,3760,male,parental,chick,healthy,2024
Adelie,Torgensen,39.9,12,188,3814,male,parental,chick,overweight,2024
Adelie,Torgensen,37.5,15.2,187,3340,male,parental,chick,underweight,2024
Adelie,Torgensen,21.8,18.6,167,3563,male,parental,chick,healthy,2024
Adelie,Torgensen,37.4,15,165,3402,male,parental,chick,healthy,2024
Adelie,Torgensen,35.4,19,199,3673,male,parental,chick,healthy,2024
Adelie,Torgensen,30.9,15.7,187,4120,male,parental,chick,overweight,2024
Adelie,Torgensen,32.4,11.1,166,4005,male,parental,chick,overweight,2024
Adelie,Torgensen,35.1,16.3,190,3573,male,parental,chick,healthy,2024
Adelie,Torgensen,43.1,16.2,177,3740,male,parental,chick,healthy,2024
Adelie,Torgensen,29.2,12.3,191,3220,male,parental,chick,underweight,2024
Adelie,Torgensen,39.4,18,226,4864,female,squid,adult,healthy,2024
Adelie,Torgensen,36.6,16.3,216,4249,female,squid,juvenile,healthy,2024
Adelie,Torgensen,27.5,15.3,198,4036,female,squid,juvenile,healthy,2024
Adelie,Torgensen,46,20,238,5080,male,squid,adult,underweight,2024
Adelie,Torgensen,48.2,17.5,232,5773,male,squid,adult,healthy,2024
Adelie,Torgensen,36.3,16.6,255,4688,male,squid,juvenile,healthy,2024
Chinstrap,Dream,62.9,20.4,217,5661,female,fish,adult,overweight,2024
Chinstrap,Dream,45.8,17.8,217,5385,female,fish,juvenile,overweight,2024
Chinstrap,Dream,50.5,17,241,6383,female,fish,adult,overweight,2024
Chinstrap,Dream,54,21.1,241,5907,female,fish,adult,overweight,2024
Chinstrap,Dream,67,19.9,269,6728,female,fish,adult,overweight,2024
Chinstrap,Dream,44.2,18.3,215,4892,female,fish,juvenile,overweight,2024
Chinstrap,Dream,63.9,20.6,212,4824,female,fish,juvenile,overweight,2024
Chinstrap,Dream,60.7,21.7,220,6717,female,fish,adult,overweight,2024
Chinstrap,Dream,55.3,20.2,203,4821,female,fish,juvenile,overweight,2024
Chinstrap,Dream,45,15.2,240,5583,female,fish,adult,overweight,2024
Chinstrap,Dream,63.3,19.6,213,5178,female,fish,adult,healthy,2024
Chinstrap,Dream,57.5,14.8,215,4563,female,fish,juvenile,overweight,2024
Chinstrap,Dream,70,20.9,222,6889,female,fish,adult,overweight,2024
Chinstrap,Dream,49.8,14.2,227,5102,female,fish,juvenile,overweight,2024
Chinstrap,Dream,60.3,22.1,228,5645,female,fish,adult,overweight,2024
Chinstrap,Dream,50.4,23.1,245,5413,female,fish,adult,healthy,2024
Chinstrap,Dream,58.5,19.6,246,6804,female,fish,adult,overweight,2024
Chinstrap,Dream,61.8,19.9,242,6522,male,fish,juvenile,overweight,2024
Chinstrap,Dream,51.8,25.8,269,8673,male,fish,adult,overweight,2024
Chinstrap,Dream,60.4,22.5,273,8270,male,fish,adult,overweight,2024
Chinstrap,Dream,53.8,16.8,210,6234,male,fish,juvenile,overweight,2024
Chinstrap,Dream,50.6,20.9,227,6266,male,fish,juvenile,overweight,2024
Chinstrap,Dream,64,20.5,222,6628,male,fish,juvenile,overweight,2024
Chinstrap,Dream,75.5,22.6,254,7572,male,fish,adult,overweight,2024
Chinstrap,Dream,62.7,22.3,285,6985,male,fish,adult,overweight,2024
Chinstrap,Dream,68.2,21.4,266,7987,male,fish,adult,overweight,2024
Chinstrap,Dream,25.3,19.2,207,5480,female,krill,adult,healthy,2024
Chinstrap,Dream,27.5,16.8,192,3540,female,krill,juvenile,underweight,2024
Chinstrap,Dream,29.2,19.5,158,3987,female,krill,juvenile,healthy,2024
Chinstrap,Dream,24.4,17.7,178,3918,female,krill,juvenile,healthy,2024
Chinstrap,Dream,30,17.5,163,4251,female,krill,juvenile,healthy,2024
Chinstrap,Dream,20.4,17.3,193,4159,female,krill,juvenile,healthy,2024
Chinstrap,Dream,34.7,21.2,192,4969,female,krill,adult,healthy,2024
Chinstrap,Dream,40.1,18.3,190,4170,female,krill,adult,underweight,2024
Chinstrap,Dream,29.6,21.2,171,3796,female,krill,juvenile,underweight,2024
Chinstrap,Dream,29.8,16.7,163,4042,female,krill,juvenile,healthy,2024
Chinstrap,Dream,32,17.1,194,4286,female,krill,juvenile,healthy,2024
Chinstrap,Dream,24.9,18,184,3944,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.6,18.9,206,3623,female,krill,juvenile,underweight,2024
Chinstrap,Dream,33.9,17.6,192,4379,female,krill,juvenile,healthy,2024
Chinstrap,Dream,35.7,19.5,220,4666,female,krill,adult,healthy,2024
Chinstrap,Dream,27.8,22.2,230,4248,female,krill,adult,underweight,2024
Chinstrap,Dream,25.2,15.5,223,4537,female,krill,adult,healthy,2024
Chinstrap,Dream,25.5,16.8,168,3973,female,krill,juvenile,healthy,2024
Chinstrap,Dream,27.9,16.3,197,3867,female,krill,juvenile,healthy,2024
Chinstrap,Dream,23.8,17.2,181,4485,female,krill,juvenile,healthy,2024
Chinstrap,Dream,27,22.8,179,5165,female,krill,adult,healthy,2024
Chinstrap,Dream,35.7,18.6,200,4486,female,krill,adult,underweight,2024
Chinstrap,Dream,22.3,17.8,200,4091,female,krill,juvenile,healthy,2024
Chinstrap,Dream,26.4,21.1,191,4552,female,krill,adult,healthy,2024
Chinstrap,Dream,29.9,16.4,195,4391,female,krill,juvenile,healthy,2024
Chinstrap,Dream,30.3,13.4,222,4069,female,krill,juvenile,healthy,2024
Chinstrap,Dream,27.5,14.9,195,4642,female,krill,adult,healthy,2024
Chinstrap,Dream,28.5,22.7,204,3933,female,krill,adult,underweight,2024
Chinstrap,Dream,25.3,18.9,184,4645,female,krill,juvenile,overweight,2024
Chinstrap,Dream,35.5,17.3,165,3990,female,krill,juvenile,healthy,2024
Chinstrap,Dream,26.7,17.3,183,4060,female,krill,juvenile,healthy,2024
Chinstrap,Dream,24.7,16.3,167,4251,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.7,20.3,182,3218,female,krill,adult,underweight,2024
Chinstrap,Dream,30.1,19.4,180,4236,female,krill,juvenile,healthy,2024
Chinstrap,Dream,32.9,16.2,160,4444,female,krill,juvenile,healthy,2024
Chinstrap,Dream,21.7,18.5,175,3938,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.4,18.3,192,3346,female,krill,adult,underweight,2024
Chinstrap,Dream,30.9,19.8,211,4887,female,krill,adult,healthy,2024
Chinstrap,Dream,26.8,18.9,186,4941,female,krill,adult,healthy,2024
Chinstrap,Dream,23.6,19.8,176,4096,female,krill,juvenile,healthy,2024
Chinstrap,Dream,26.4,20,232,4303,female,krill,adult,underweight,2024
Chinstrap,Dream,33.2,15.7,214,3423,female,krill,juvenile,underweight,2024
Chinstrap,Dream,28.4,17.8,191,3489,female,krill,juvenile,underweight,2024
Chinstrap,Dream,33.2,22,200,4026,female,krill,adult,underweight,2024
Chinstrap,Dream,28.6,15.6,186,3930,female,krill,juvenile,healthy,2024
Chinstrap,Dream,22,17.4,185,3818,female,krill,juvenile,underweight,2024
Chinstrap,Dream,31.2,17.2,175,4091,female,krill,juvenile,healthy,2024
Chinstrap,Dream,28.6,19.3,177,5075,male,krill,juvenile,healthy,2024
Chinstrap,Dream,42.5,19.5,191,5199,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.9,20.6,246,4995,male,krill,adult,underweight,2024
Chinstrap,Dream,30.6,22.7,220,4725,male,krill,juvenile,healthy,2024
Chinstrap,Dream,23.6,21,184,4624,male,krill,juvenile,underweight,2024
Chinstrap,Dream,23.3,21.5,267,6298,male,krill,adult,healthy,2024
Chinstrap,Dream,27,18.7,204,5442,male,krill,adult,underweight,2024
Chinstrap,Dream,37.5,14.5,201,4928,male,krill,juvenile,healthy,2024
Chinstrap,Dream,17,19.8,201,5032,male,krill,juvenile,healthy,2024
Chinstrap,Dream,29,18.2,207,5049,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30,19.8,207,4703,male,krill,juvenile,healthy,2024
Chinstrap,Dream,29.3,18.2,208,4487,male,krill,juvenile,underweight,2024
Chinstrap,Dream,35.4,17.1,208,4974,male,krill,juvenile,healthy,2024
Chinstrap,Dream,22.3,21,200,5182,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.7,20,193,4223,male,krill,juvenile,underweight,2024
Chinstrap,Dream,35.7,18.1,201,4994,male,krill,juvenile,healthy,2024
Chinstrap,Dream,40.6,18.2,216,4412,male,krill,juvenile,underweight,2024
Chinstrap,Dream,28.3,15.4,192,4502,male,krill,juvenile,underweight,2024
Chinstrap,Dream,19.8,17.7,232,5272,male,krill,juvenile,healthy,2024
Chinstrap,Dream,26.1,18,205,4635,male,krill,juvenile,underweight,2024
Chinstrap,Dream,27.7,19.8,222,5187,male,krill,juvenile,healthy,2024
Chinstrap,Dream,33.2,20.4,201,3581,male,krill,juvenile,underweight,2024
Chinstrap,Dream,29,22.5,253,5538,male,krill,adult,healthy,2024
Chinstrap,Dream,26.8,18.6,221,5029,male,krill,juvenile,healthy,2024
Chinstrap,Dream,31.3,17.6,179,4806,male,krill,juvenile,healthy,2024
Chinstrap,Dream,32.2,19.6,200,5281,male,krill,juvenile,healthy,2024
Chinstrap,Dream,27.8,21.1,182,4586,male,krill,juvenile,underweight,2024
Chinstrap,Dream,34.9,19.7,217,5360,male,krill,adult,underweight,2024
Chinstrap,Dream,24.5,21.7,218,4825,male,krill,juvenile,healthy,2024
Chinstrap,Dream,27.1,19.3,196,4948,male,krill,juvenile,healthy,2024
Chinstrap,Dream,30.5,14.5,221,4727,male,krill,juvenile,healthy,2024
Chinstrap,Dream,40.5,21.4,252,3998,male,krill,adult,underweight,2024
Chinstrap,Dream,39.5,21.4,211,6185,male,krill,adult,healthy,2024
Chinstrap,Dream,31.2,16.9,214,4687,male,krill,juvenile,underweight,2024
Chinstrap,Dream,23.3,16.1,210,5246,male,krill,juvenile,healthy,2024
Chinstrap,Dream,40.4,19,226,5688,male,krill,adult,healthy,2024
Chinstrap,Dream,27.8,18,200,5970,male,krill,adult,healthy,2024
Chinstrap,Dream,28.8,19.3,188,5247,male,krill,juvenile,healthy,2024
Chinstrap,Dream,20.8,19.3,201,5584,male,krill,juvenile,overweight,2024
Chinstrap,Dream,31.9,17.3,232,4536,male,krill,juvenile,underweight,2024
Chinstrap,Dream,22.1,18.8,208,4477,male,krill,juvenile,underweight,2024
Chinstrap,Dream,28.4,17.2,194,5644,male,krill,juvenile,overweight,2024
Chinstrap,Dream,29,22.9,204,4697,male,krill,juvenile,healthy,2024
Chinstrap,Dream,31,18.8,239,6198,male,krill,adult,healthy,2024
Chinstrap,Dream,29.7,17.2,181,3012,female,parental,chick,healthy,2024
Chinstrap,Dream,35.8,13.5,186,2985,female,parental,chick,healthy,2024
Chinstrap,Dream,38.8,14.8,174,3011,female,parental,chick,healthy,2024
Chinstrap,Dream,29.5,16.9,171,3604,female,parental,chick,overweight,2024
Chinstrap,Dream,31.6,17.5,178,3418,female,parental,chick,healthy,2024
Chinstrap,Dream,22.7,14.5,203,3560,female,parental,chick,overweight,2024
Chinstrap,Dream,28.7,12.3,174,3300,female,parental,chick,healthy,2024
Chinstrap,Dream,39.9,16.5,169,2980,female,parental,chick,healthy,2024
Chinstrap,Dream,30.8,17.7,188,3351,female,parental,chick,healthy,2024
Chinstrap,Dream,32.9,15.9,154,3517,female,parental,chick,overweight,2024
Chinstrap,Dream,29.1,15.4,174,3360,female,parental,chick,healthy,2024
Chinstrap,Dream,33.8,19.2,169,2871,female,parental,chick,underweight,2024
Chinstrap,Dream,31.3,12,181,2831,female,parental,chick,underweight,2024
Chinstrap,Dream,37,18.5,192,4010,male,parental,chick,healthy,2024
Chinstrap,Dream,41.6,14.8,198,3886,male,parental,chick,healthy,2024
Chinstrap,Dream,31.3,18.4,191,3807,male,parental,chick,healthy,2024
Chinstrap,Dream,27,19.7,201,3962,male,parental,chick,healthy,2024
Chinstrap,Dream,35.4,16.9,157,3986,male,parental,chick,healthy,2024
Chinstrap,Dream,29.8,18.1,192,3942,male,parental,chick,healthy,2024
Chinstrap,Dream,32.1,16.6,204,4367,male,parental,chick,overweight,2024
Chinstrap,Dream,29.6,17.5,200,3988,male,parental,chick,healthy,2024
Chinstrap,Dream,35.3,16.3,195,3618,male,parental,chick,healthy,2024
Chinstrap,Dream,40.8,17.1,192,4138,male,parental,chick,overweight,2024
Chinstrap,Dream,35.3,17.7,188,4336,male,parental,chick,overweight,2024
Chinstrap,Dream,34.8,15.7,189,3524,male,parental,chick,underweight,2024
Chinstrap,Dream,30.2,14.6,185,3964,male,parental,chick,healthy,2024
Chinstrap,Dream,30.4,13.2,209,3989,male,parental,chick,healthy,2024
Chinstrap,Dream,30.5,14.4,204,3433,male,parental,chick,underweight,2024
Chinstrap,Dream,35.4,17.3,196,4084,male,parental,chick,healthy,2024
Chinstrap,Dream,31.9,15.5,192,3680,male,parental,chick,healthy,2024
Chinstrap,Dream,28.2,14.4,213,3710,male,parental,chick,healthy,2024
Chinstrap,Dream,44.8,17.2,197,4409,female,squid,juvenile,healthy,2024
Chinstrap,Dream,34.1,19.9,199,4081,female,squid,juvenile,healthy,2024
Chinstrap,Dream,44.8,17.2,199,4246,female,squid,juvenile,healthy,2024
Chinstrap,Dream,43.9,18.6,201,4597,female,squid,adult,healthy,2024
Chinstrap,Dream,58.8,22.4,213,5640,male,squid,adult,healthy,2024
Chinstrap,Dream,34,17.9,230,5797,male,squid,juvenile,overweight,2024
Chinstrap,Dream,40.2,20.8,235,6246,male,squid,adult,healthy,2024
Chinstrap,Dream,37.2,19.3,213,4707,male,squid,juvenile,healthy,2024
Chinstrap,Dream,45.9,20.7,233,6448,male,squid,adult,healthy,2024
Gentoo,Biscoe,51.9,18.9,242,6727,female,fish,adult,overweight,2024
